"105998";"Jednotlivý strom";"Dub Jana Ámose Komenského";"06.06.2014";"vyhlášené";"";"{X:1010534,82, Y:848743,66} ";"Karlovarský"
"105999";"Jednotlivý strom";"Smuteční buk u školy";"21.05.2014";"vyhlášené";"";"{X:1006781,55, Y:847952,45} ";"Karlovarský"
"106000";"Jednotlivý strom";"Jírovec maďal";"02.11.2013";"vyhlášené";"Na hrázi Mlýnského rybníka";"{X:1055209,53, Y:727634,51} ";"Středočeský"
"106001";"Jednotlivý strom";"Třešeň ptačí";"06.11.2013";"vyhlášené";"V hřbitovním parku Poručíka Koreše";"{X:1056014,97, Y:727254,45} ";"Středočeský"
"106002";"Jednotlivý strom";"Dub U mlýna";"12.07.2014";"vyhlášené";"V obci na Puškinově ulici u bytového domu č. 24";"{X:976906,13, Y:690864,41} ";"Liberecký"
"106003";"Jednotlivý strom";"Odlochovický kaštan";"23.07.2014";"vyhlášené";"Jihozápadně od obce u polní cesty vedoucí do Podolí před rozcestím, kde rostou 2 lípy a stojí křížek";"{X:1097590,86, Y:725485,39} ";"Středočeský"
"106004";"Skupina stromů";"Lípy U Svatého Ambrože";"04.07.2014";"vyhlášené";"Na travnatém pozemku v ulici Selská u kapličky s obrázkem Svatého Ambrože";"{X:972272,90, Y:689254,56} {X:972270,04, Y:689258,76} {X:972268,77, Y:689256,40} ";"Liberecký"
"106005";"Jednotlivý strom";"Lípa porozumění";"19.05.2014";"vyhlášené";"U cesty na Hranické Loučky u kříže";"{X:, Y:} ";"Moravskoslezský"
"106006";"Jednotlivý strom";"Lípa malolistá ve Vidově u Malše";"01.08.2014";"vyhlášené";"Na pravém břehu Malše cca 550 m severozápadně od středu obce";"{X:1171113,10, Y:755464,00} ";"Jihočeský"
"106007";"Jednotlivý strom";"Buk u vojenského hřbitova";"18.08.2014";"vyhlášené";"V severní části obce nedaleko rybníčku a lesní cesty v lesním porostu, východně od stromu je válečný hřbitov z r. 1866";"{X:1014416,00, Y:636005,00} ";"Královéhradecký"
"106008";"Jednotlivý strom";"Lípa v Bažantnické aleji";"19.07.2014";"ze zákona";"Součást lipové aleje při místní nezpevněné komunikaci vedoucí z Bažantnice na Pušperk";"{X:1100952,08, Y:843184,83} ";"Plzeňský"
"106009";"Jednotlivý strom";"Pušperský dub";"16.07.2014";"ze zákona";"Na travnatém pozemku v blízkosti nezpevněné polní cesty vedoucí z Pušperku do Bezpravovic ";"{X:1101289,48, Y:843994,44} ";"Plzeňský"
"106010";"Jednotlivý strom";"Lípa u kaple sv. Odilona";"25.08.2014";"vyhlášené";"U hřbitova před vstupní branou";"{X:1020932,00, Y:637223,00} ";"Královéhradecký"
"106012";"Jednotlivý strom";"Hruška Na Čihadlech";"29.08.2014";"vyhlášené";"V polích jihozápadně od obce";"{X:1159926,12, Y:622055,81} ";"Jihomoravský"
"106013";"Jednotlivý strom";"Oslí buk";"23.09.2014";"vyhlášené";"Při účelové komunikaci u lesa na vrcholu stoupání do Dětřichovce";"{X:957531,75, Y:671689,45} ";"Liberecký"
"106014";"Jednotlivý strom";"Dub u Jabkenického potoka";"24.09.2014";"vyhlášené";"V blízkosti levého ramene Jabkenického potoka";"{X:1022733,56, Y:697349,80} ";"Středočeský"
"106015";"Jednotlivý strom";"Lípa Skautů";"30.01.2014";"vyhlášené";"Uprostřed travnatého prostranství na autobusovém nádraží";"{X:, Y:} ";"Liberecký"
"106016";"Jednotlivý strom";"Lípa v Mostní ul.";"30.01.2014";"vyhlášené";"Mezi Mostní ulicí a nábřežní zdí Jeřice nedaleko limnigrafické stanice";"{X:, Y:} ";"Liberecký"
"106017";"Jednotlivý strom";"Dub u koupaliště";"15.08.2014";"vyhlášené";"V sousedství Vlčího potoka cca 20 m od koupaliště";"{X:972676,85, Y:696910,66} ";"Liberecký"
"106018";"Jednotlivý strom";"Javor u Římova";"17.10.2014";"ze zákona";"V polích nad obcí u křížku";"{X:1156159,17, Y:659695,20} ";"Vysočina"
"106019";"Skupina stromů";"Lípy u svatého Floriána";"29.08.2014";"vyhlášené";"V sousedství kapličky sv. Floriána u polní cesty vedoucí na hřbitov, do Sudovic a do osady Nevada a Krámy";"{X:1074737,19, Y:755997,31} {X:1074730,52, Y:755997,96} ";"Středočeský"
"106020";"Jednotlivý strom";"Buk lesní v podzámeckém parku";"06.10.2014";"vyhlášené";"V zalesněném parku v blízkosti zámku, stadionu, bývalého letního kina a zpevněné písčité cyklostezky";"{X:1024416,27, Y:711599,57} ";"Středočeský"
"106021";"Jednotlivý strom";"Zachariášova lípa";"22.12.2010";"vyhlášené";"V zámeckém parku cca 100 m jižně od skleníku";"{X:, Y:} ";"Vysočina"
"106022";"Jednotlivý strom";"Topol černý";"23.04.2014";"vyhlášené";"";"{X:1038921,15, Y:695611,92} ";"Středočeský"
"106023";"Jednotlivý strom";"Lípa na Stráži";"20.11.2014";"vyhlášené";"Na vrchu Stráž u božích muk";"{X:1097250,65, Y:785273,85} ";"Středočeský"
"106024";"Jednotlivý strom";"Dub u Luhu";"21.12.2013";"vyhlášené";"Severozápadním směrem od bývalého mlýna U Štáfů na hraně nefunkčního náhonu";"{X:1091204,27, Y:773471,48} ";"Středočeský"
"106025";"Skupina stromů";"Lípy u kaple Navštívení Panny Marie";"20.11.2014";"ze zákona";"V druhové výsadbě stromů kolem kaple jako součást parku";"{X:1083954,99, Y:541299,43} {X:1083957,85, Y:541306,58} ";"Moravskoslezský"
"106026";"Jednotlivý strom";"Hvozdecká hraniční lípa";"07.11.2014";"ze zákona";"Na okraji lesního komplexu Hvozdec (Želešický hájek)";"{X:1170489,58, Y:600111,04} ";"Jihomoravský"
"106027";"Jednotlivý strom";"Klen u Krajkové";"02.12.2014";"vyhlášené";"Na jihovýchodním obvodu obecní zástavby cca 300 m západně od křižovatky Krajková-Josefov-Habartov v zatravněném pásu mezi zemědělským pozemkem a místní komunikací";"{X:1009337,00, Y:873526,00} ";"Karlovarský"
"106028";"Jednotlivý strom";"Jilm za ČOV";"12.12.2014";"ze zákona";"V poli za čističkou odpadních vod";"{X:1045480,96, Y:642894,13} ";"Královéhradecký"
"106029";"Jednotlivý strom";"Jilm v nivě Labe";"11.12.2014";"ze zákona";"V nivě řeky Labe v hustém porostu zbytku původního lužního lesa na rozhraní terénní vlny";"{X:1044315,61, Y:641955,04} ";"Královéhradecký"
"106030";"Jednotlivý strom";"Jilm u řeky Labe";"11.12.2014";"ze zákona";"V nivě řeky Labe v zachovaném původním porostu";"{X:1043826,02, Y:642222,85} ";"Královéhradecký"
"106031";"Jednotlivý strom";"Lípa u Sarkandera";"15.12.2014";"vyhlášené";"V porostu podél polní cesty severovýchodně od obce cca 300 m severovýchodně od střelnice, nyní Úřadu vyšetřování Policie ČR";"{X:1132905,58, Y:555008,35} ";"Olomoucký"
"106032";"Jednotlivý strom";"Dub ve Škvorecké oboře";"09.02.2011";"ze zákona";"Škvorecká obora";"{X:1047578,00, Y:723480,00} ";"Středočeský"
"106033";"Jednotlivý strom";"Dub v Masarykově háji";"27.11.2009";"ze zákona";"V lesním porostu v Masarykově háji";"{X:1047310,09, Y:721142,32} ";"Středočeský"
"106034";"Jednotlivý strom";"Lípa na hrázi Fabráku";"27.11.2009";"ze zákona";"Ve svahu nad rybníkem Fabrák";"{X:1047791,37, Y:721238,49} ";"Středočeský"
"106035";"Jednotlivý strom";"Dub v Meduně";"03.02.2015";"vyhlášené";"Nedaleko jižního okraje hráze bývalého rybníka na Zehubském potoce jihovýchodně od usedlosti Meduně";"{X:1076584,00, Y:672395,00} ";"Středočeský"
"106036";"Jednotlivý strom";"Buk ve žlebské oboře";"13.02.2014";"ze zákona";"V oboře několik metrů za plotem u brány na konci cesty vedoucí od silnice na Zehuby";"{X:1075356,00, Y:670402,00} ";"Středočeský"
"106037";"Jednotlivý strom";"Buk lesní červenolistý v zámeckém parku v Medlánkách";"27.01.2015";"vyhlášené";"V centrální části zámeckého parku v Medlánkách";"{X:1155562,40, Y:600142,49} ";"Jihomoravský"
"106038";"Jednotlivý strom";"Platan nedaleko pítka v Lužánkách";"24.01.2015";"vyhlášené";"V centrální části parku Lužánky na travnaté ploše nedaleko pítka";"{X:1159447,67, Y:597971,19} ";"Jihomoravský"
"106039";"Skupina stromů";"Buky a dub u Budkova";"23.12.2014";"vyhlášené";"Na okraji lesního porostu u komunikace mezi Budkovem a Dědicemi";"{X:1168050,03, Y:666330,30} {X:1168074,55, Y:666351,45} {X:1168056,17, Y:666315,50} ";"Vysočina"
"106040";"Jednotlivý strom";"Farní tamaryšek";"12.12.2014";"vyhlášené";"V jižní části obce u kostela před budovou fary";"{X:1199423,93, Y:610853,06} ";"Jihomoravský"
"106041";"Jednotlivý strom";"Lípa v Rýmařově";"20.12.2014";"ze zákona";"V obci v rohu travnaté plochy mezi ulicemi Divadelní a Havlíčkova";"{X:1084073,00, Y:542062,00} ";"Moravskoslezský"
"106042";"Jednotlivý strom";"Jírovec v Němčovicích";"27.01.2015";"vyhlášené";"Na hranici pozemků mezi čp. 32 a 16";"{X:1057461,00, Y:806297,00} ";"Plzeňský"
"106043";"Stromořadí";"Dubová alej u Bažantníku";"21.01.2015";"ze zákona";"Na hrázi rybníka Bažantník";"{X:, Y:} ";"Liberecký"
"106044";"Jednotlivý strom";"Kněžpolský dub";"28.01.2015";"vyhlášené";"V lesním porostu lužního lesa";"{X:1177778,37, Y:534696,79} ";"Zlínský"
"106045";"Jednotlivý strom";"Dub u Želízků";"12.09.2014";"vyhlášené";"Součást lesního porostu 8 m od pravého břehu Stropnice pod jižním okrajem chatové osady U Želízků cca 1 km západně od osady Jedovary";"{X:1178145,00, Y:750694,00} ";"Jihočeský"
"106046";"Jednotlivý strom";"Buk u kostela";"21.01.2015";"vyhlášené";"V obci za kostelem na pozemku u bývalého hřbitova ";"{X:983657,00, Y:682744,91} ";"Liberecký"
"106047";"Jednotlivý strom";"Jasan v Muzejní ulici";"17.02.2015";"vyhlášené";"V obci na travnaté ploše v mírném svahu cca 4 m od stávajícího oplocení";"{X:967748,80, Y:693335,83} ";"Liberecký"
"106048";"Jednotlivý strom";"Jilm na Kozím Hřbetu";"12.02.2015";"ze zákona";"";"{X:1140178,11, Y:822345,62} ";"Plzeňský"
"106049";"Skupina stromů";"Lípy u hřbitova ve Spělkově";"02.02.2015";"vyhlášené";"Mimo obec u hřbitovní zdi cca 3 m od sebe u zvoničky";"{X:1103980,86, Y:624742,51} ";"Vysočina"
"106050";"Jednotlivý strom";"Jasan v Rybářské ulici";"27.02.2015";"vyhlášené";"V zahradě u čp. 1166";"{X:979416,26, Y:680443,50} ";"Liberecký"
"106051";"Skupina stromů";"Kokonínské lípy";"27.02.2015";"vyhlášené";"Na křižovatce ulic Rychnovská a Lyžařská";"{X:982426,61, Y:680857,54} {X:982432,22, Y:680857,00} ";"Liberecký"
"106052";"Skupina stromů";"Lípy na Festerajchu";"04.03.2015";"vyhlášené";"Jihovýchodně od místní části Královka na travnaté ploše v místě bývalé usedlosti Försterei";"{X:940430,43, Y:725008,70} {X:940435,31, Y:725015,17} ";"Ústecký"
"106053";"Jednotlivý strom";"Bernovský klen";"30.01.2015";"vyhlášené";"Ve východní části travnaté plochy s roztroušenými chalupami osad Bernov 110 m severně od e.č. 15";"{X:1006517,00, Y:875248,00} ";"Karlovarský"
"106054";"Jednotlivý strom";"Dub letní";"27.06.2014";"vyhlášené";"Severozápadně od obce v polích";"{X:1172727,34, Y:741585,81} ";"Jihočeský"
"106055";"Jednotlivý strom";"Navrátilova lípa";"19.11.2014";"ze zákona";"V obci cca 15 m od hlavní komunikace v blízkosti čp. 48";"{X:1118541,00, Y:614697,00} ";"Vysočina"
"106056";"Jednotlivý strom";"Svárovská lípa - Maruška";"16.03.2015";"ze zákona";"V lokalitě Svárov severovýchodně od obce v porostu remízu mezi loukami";"{X:1087998,78, Y:647417,58} ";"Pardubický"
"106057";"Jednotlivý strom";"Zvánovická lípa";"22.04.2015";"ze zákona";"V obci";"{X:1063441,89, Y:719617,93} ";"Středočeský"
"106058";"Jednotlivý strom";"Fejtův jasan";"08.04.2015";"vyhlášené";"Na rozcestí ulic Krajní a Nad Jihlávkou u pěšiny do Sasovského údolí";"{X:1131699,44, Y:669008,12} ";"Vysočina"
"106059";"Jednotlivý strom";"Dub u Palečkova mlýna";"25.04.2015";"vyhlášené";"Na travnaté ploše u polní cesty, dvojkmen";"{X:1151338,00, Y:654018,00} ";"Vysočina"
"106060";"Jednotlivý strom";"Javor horský klen";"22.05.2015";"vyhlášené";"V soukromé zahradě u č.e. 63";"{X:1055705,69, Y:593601,56} ";"Pardubický"
"106061";"Jednotlivý strom";"Hruškojeřáb";"12.05.2015";"vyhlášené";"V obci nad Jechovým mlýnem";"{X:1110499,13, Y:744868,75} ";"Jihočeský"
"106062";"Jednotlivý strom";"Lípa na Boučí";"06.05.2015";"ze zákona";"Na okraji obce směrem k Ondřejovu u křížku";"{X:, Y:} ";"Středočeský"
"106063";"Jednotlivý strom";"Lípa u Opravilů";"04.11.2014";"vyhlášené";"V obci na jižní hranici na nádvoří zemědělské usedlosti čp. 44";"{X:1083497,10, Y:576809,62} ";"Olomoucký"
"106064";"Jednotlivý strom";"Strachotínský dub";"06.05.2015";"vyhlášené";"Jihozápadní kraj obce na hrázi rybníka";"{X:1193250,86, Y:598756,01} ";"Jihomoravský"
"106065";"Jednotlivý strom";"Jedle u Jirásků";"24.04.2015";"vyhlášené";"Ve Wolkerově ulici v zahradě u čp, 417/14";"{X:973504,28, Y:685801,81} ";"Liberecký"
"106066";"Skupina stromů";"Tisy na Turbové";"21.04.2015";"vyhlášené";"V ulici Jinonická v usedlosti Turbová po obou štítových stranách viničního domku";"{X:1044632,21, Y:746306,12} {X:1044677,93, Y:746316,47} ";"Hl.m. Praha"
"106067";"Jednotlivý strom";"Dub u Sv. Jana Nepomuckého";"11.05.2015";"vyhlášené";"V obci u hasičské zbrojnice";"{X:1204103,50, Y:600537,50} ";"Jihomoravský"
"106068";"Skupina stromů";"Žižkův dub a památné lípy u zvoničky";"20.05.2015";"ze zákona";"V obci u zvoničky";"{X:, Y:} ";"Středočeský"
"106069";"Jednotlivý strom";"Oskeruše Pod Ostrým";"26.03.2015";"vyhlášené";"Na louce na okraji lesního porostu poblíž silnice Velemín-Milešov";"{X:, Y:} ";"Ústecký"
"106070";"Jednotlivý strom";"Lípa nad silnicí";"10.02.2014";"vyhlášené";"Na mírném svahu poblíž silnice";"{X:, Y:} ";"Ústecký"
"106071";"Skupina stromů";"Duby z areálu nemocnice";"08.06.2015";"vyhlášené";"Na travnaté ploše v areálu nemocnice";"{X:1181658,64, Y:538151,31} {X:1181636,05, Y:538121,16} {X:1181652,15, Y:538112,87} {X:1181632,44, Y:538097,57} ";"Zlínský"
"106072";"Jednotlivý strom";"Topol Ohrazenice";"01.04.2015";"ze zákona";"V severozápadní části obce v rohu pole na křížení účelových komunikací";"{X:992792,00, Y:685595,00} ";"Liberecký"
"106073";"Jednotlivý strom";"Jilm v Dolní Světlé pod Luží";"02.06.2015";"vyhlášené";"na zahradě domu č.p. 48";"{X:962652,87, Y:714255,04} ";"Liberecký"
"106075";"Jednotlivý strom";"Buk u Lachovic";"03.07.2015";"vyhlášené";"";"{X:1028882,81, Y:840692,78} ";"Karlovarský"
"106076";"Jednotlivý strom";"Jasan na hřišti";"01.07.2015";"vyhlášené";"V obci jihozápadně od hospody u hřiště na štěrkové ploše";"{X:, Y:} ";"Královéhradecký"
"106077";"Jednotlivý strom";"Břestovec na nádraží Střelice";"24.06.2015";"ze zákona";"Vedle nádražní budovy v obci";"{X:1164294,64, Y:607756,84} ";"Jihomoravský"
"106078";"Skupina stromů";"Dvojice červených buků v zámeckém parku Miroslavské Knínice";"30.06.2015";"vyhlášené";"V zámeckém parku";"{X:1182431,59, Y:621692,30} {X:1182417,16, Y:621676,87} ";"Jihomoravský"
"106079";"Jednotlivý strom";"Tis v Malenovicích";"25.06.2015";"vyhlášené";"V porostu ve svahu na lesním pozemku mezi sjezdovkami Ski areálu nad rodinným domem čp. 50";"{X:1131864,85, Y:464184,96} ";"Moravskoslezský"
"106080";"Jednotlivý strom";"Buk na Pastýřské stěně";"29.07.2015";"ze zákona";"Roste v lese na Pastýřské stěně, stáří odhadnuta na 180 let.";"{X:, Y:} ";"Ústecký"
"106081";"Skupina stromů";"Dub a buk v Jiřetíně pod Jedlovou";"26.08.2015";"vyhlášené";"na náměstí v Jiřetíně pod Jedlovou, dub má obvod kmene 405cm, výšku 31m, buk má obvod kmene 460cm, výšku 27m.";"{X:957754,25, Y:720220,35} {X:957754,99, Y:720212,78} ";"Ústecký"
"106082";"Jednotlivý strom";"Platan javorolistý";"21.07.2015";"vyhlášené";"Dominanta zrekonstruovaného parčíku u kostela Nanebevzetí Panny Marie v Poděbradech.";"{X:1043741,42, Y:693026,48} ";"Středočeský"
"106083";"Jednotlivý strom";"Odlochovický dub";"13.08.2015";"ze zákona";"V bloku orné půdy nad rybníkem Hlejšovec, jihozápadně od sídla Odlochovice.";"{X:1097597,72, Y:725686,58} ";"Středočeský"
"106084";"Jednotlivý strom";"Tis obecný";"23.07.2015";"ze zákona";"v areálu zámečku v Hořicích";"{X:1022920,94, Y:652843,08} ";"Královéhradecký"
"106085";"Jednotlivý strom";"Svatoňovická lípa";"17.08.2015";"vyhlášené";"Na travnatém pozemku u silnice č. III/2828 ve Svatoňovicích";"{X:, Y:} ";"Liberecký"
"106086";"Jednotlivý strom";"Valnerova lípa";"13.08.2015";"vyhlášené";"V blízkosti domu č.p. 18 v obci Vír";"{X:1118382,31, Y:614411,02} ";"Vysočina"
"106087";"Jednotlivý strom";"Lípa u školy";"07.09.2015";"vyhlášené";"";"{X:1166688,88, Y:672759,01} ";"Vysočina"
"106088";"Jednotlivý strom";"Lípa u kapličky v Sedlištích";"02.09.2015";"vyhlášené";"U polní cesty u kapličky";"{X:1115267,72, Y:466941,06} ";"Moravskoslezský"
"106089";"Jednotlivý strom";"Lípa malolistá v Horní Rokyté";"02.06.2015";"vyhlášené";"V obci na travnatém ploše za domem čp. 16";"{X:, Y:} ";"Středočeský"
"106090";"Jednotlivý strom";"Dub zámeckých dětí";"15.10.2015";"vyhlášené";"V severovýchodním okraji zámeckého parku v blízkosti oplocení";"{X:1091083,00, Y:660407,00} ";"Vysočina"
"106091";"Jednotlivý strom";"Dub v obci Branžež";"01.10.2015";"ze zákona";"Na jižním konci hráze Komárovského rybníka";"{X:, Y:} ";"Středočeský"
"106092";"Jednotlivý strom";"Dub ve Mstišově";"02.10.2015";"vyhlášené";"V obci na travnatém mírně svažitém pozemku v blízkosti čp. 101 ";"{X:972829,47, Y:779421,37} ";"Ústecký"
"106093";"Jednotlivý strom";"Radvanovská lípa";"15.12.2015";"vyhlášené";"V části obce Josefov na okraji pole na mírně se svažujícím hřbetu v západní části sídla Radvanov";"{X:1011007,00, Y:871388,00} ";"Karlovarský"
"106094";"Jednotlivý strom";"Skalický platan";"10.12.2015";"vyhlášené";"V zámeckém parku";"{X:1182958,21, Y:629084,60} ";"Jihomoravský"
"106095";"Jednotlivý strom";"Prosetínský dub";"11.11.2015";"vyhlášené";"V obci na evangelickém hřbitově vedle kostela";"{X:1122355,51, Y:609449,84} ";"Vysočina"
"106096";"Jednotlivý strom";"Jinan dvoulaločný rostoucí u Pomníku padlých";"01.10.2015";"vyhlášené";"V obci v blízkosti Pomníku padlých v ulici vedoucí ke sportovnímu areálu";"{X:, Y:} ";"Středočeský"
"106097";"Jednotlivý strom";"Zedwitzův javor";"19.10.2015";"vyhlášené";"V zahradě městského muzea";"{X:1003762,50, Y:898177,40} ";"Karlovarský"
"106098";"Skupina stromů";"Dříny na Mezkách";"27.11.2015";"vyhlášené";"Na západním okraji přírodního parku Podkomorské lesy na okraji lesního porostu ve svahu nad tokem Veverka";"{X:1154143,38, Y:609224,34} {X:1154130,28, Y:609211,79} {X:1154150,60, Y:609219,07} {X:1154143,60, Y:609216,44} {X:1154160,40, Y:609224,57} {X:1154170,44, Y:609234,73} ";"Jihomoravský"
"106099";"Jednotlivý strom";"Tis Jindřišky a Jaroslava Pospíšilových";"09.12.2015";"vyhlášené";"V Krkoškově ulici v soukromé zahradě u čp. 755/36";"{X:1158459,52, Y:596778,35} ";"Jihomoravský"
"106100";"Jednotlivý strom";"Křemelák u Jizery v Čejetičkách";"07.12.2015";"vyhlášené";"Na okraji pozemku č. 368/1, na hraně svažující se k řece Jizeře. Výška koruny 17 m. Šířka koruny 28 m, stáří odhadováno na 200 let.";"{X:1012442,04, Y:705256,75} ";"Středočeský"
"106101";"Jednotlivý strom";"Hrušeň u Slováčků";"29.01.2016";"vyhlášené";"Na otevřeném prostranství pastvin jihovýchodně od obce Březnice.";"{X:1170618,34, Y:521277,58} ";"Zlínský"
"106102";"Jednotlivý strom";"Hanáčkův dub";"01.02.2016";"vyhlášené";"Součást remízku na otevřeném prostranství rozsáhlých pastvin jižně od obce Březnice. Odhadované stáří cca 250 let.";"{X:1170678,93, Y:522057,84} ";"Zlínský"
"106103";"Jednotlivý strom";"Oskeruše na Štákových Pasekách";"18.01.2016";"vyhlášené";"v lánu orné půdy za zlínskou místní částí Příluky";"{X:1163596,41, Y:517305,06} ";"Zlínský"
"106105";"Jednotlivý strom";"Hrušeň v Novákově zahradě";"09.02.2016";"vyhlášené";"Na otevřeném prostranství pastvin těsně za jihozápadním okrajem zastavěného území obce";"{X:, Y:} ";"Zlínský"
"106106";"Jednotlivý strom";"Jasan na rozcestí";"17.02.2016";"vyhlášené";"V blízkosti křižovatky cest Sedloňov-Olešnice v Orlických horách-Sněžné u čp. 51";"{X:1030114,95, Y:605754,68} ";"Královéhradecký"
"106107";"Jednotlivý strom";"Körnerův dub ve Šluknově";"21.02.2016";"vyhlášené";"V blízkosti centra v malém parčíku na rohu ulic Jiráskova a Tyršova";"{X:942112,01, Y:726329,38} ";"Ústecký"
"106108";"Jednotlivý strom";"Fukovský dub";"06.03.2016";"vyhlášené";"Na území zaniklé obce Fukov na zemědělsky obdělávaném pozemku v blízkosti staré cesty do Taubenheimu";"{X:938369,27, Y:723047,22} ";"Ústecký"
"106109";"Skupina stromů";"Lípy u Kamenného kříže v Ondřejově";"16.03.2016";"vyhlášené";"Na okraji remízku u kamenného kříže po levé straně silnice na Chocerady";"{X:1067732,96, Y:719358,81} {X:1067739,57, Y:719354,44} ";"Středočeský"
"106110";"Jednotlivý strom";"Lípa u Světlíku";"01.07.2015";"vyhlášené";"Na mezi nad rybníkem cca 400 m severovýchodně od středu obce";"{X:1189954,56, Y:778591,06} ";"Jihočeský"
"106111";"Jednotlivý strom";"Zerav v Horním Žlebu";"22.03.2016";"vyhlášené";"V soukromé zahradě u čp. 16 (bývalá hájovna)";"{X:1102162,80, Y:540133,92} ";"Olomoucký"
"106112";"Jednotlivý strom";"Střížova lípa";"15.12.2014";"vyhlášené";"V jihovýchodní části obce na křižovatce ulic Kyjevská a Sokolovská";"{X:1133596,65, Y:555213,61} ";"Olomoucký"
"106113";"Jednotlivý strom";"Jilm - Jihlávka";"04.04.2016";"ze zákona";"V souvislé aleji podél silnice Jihlava-Počátky";"{X:1143698,14, Y:692730,17} ";"Vysočina"
"106114";"Jednotlivý strom";"Hrušeň na Osmeku";"17.03.2016";"vyhlášené";"V okrajové části obce na rozcestí při výjezdu na Slušovice";"{X:1162382,89, Y:514184,38} ";"Zlínský"
"106115";"Jednotlivý strom";"Lípa u letního kina Boskovice";"13.04.2016";"vyhlášené";"V zámeckém parku u letního kina";"{X:1129199,50, Y:590811,53} ";"Jihomoravský"
"106116";"Jednotlivý strom";"Preidlův jasan v České Kamenici";"11.04.2016";"ze zákona";"Mimo zastavěné území obce na nelesní ploše s náletem dřevin";"{X:964672,63, Y:733468,23} ";"Ústecký"
"106117";"Jednotlivý strom";"Šácholan v Rabštejně";"30.03.2016";"ze zákona";"Mimo zastavěné území obce na nelesní ploše s náletem dřevin";"{X:964228,32, Y:734437,11} ";"Ústecký"
"106118";"Jednotlivý strom";"Dub u jezírka";"26.04.2016";"vyhlášené";"Na travnaté ploše mezi rybníčkem a zahrádkářskou osadou";"{X:989621,65, Y:793779,03} ";"Ústecký"
"106119";"Jednotlivý strom";"Žižkův dub v Myšlíně";"11.05.2016";"vyhlášené";"";"{X:1062771,65, Y:722327,67} ";"Středočeský"
"106120";"Jednotlivý strom";"Anežská lípa";"10.05.2016";"vyhlášené";"Na okraji obce v zahradě u čp. 32";"{X:999360,09, Y:839160,18} ";"Karlovarský"
"106121";"Jednotlivý strom";"Buk lesní červenolistý";"10.05.2016";"ze zákona";"V zahradě památkově chráněné vily Theodora Keyzlara, dnes Základní umělecká škola.";"{X:1015710,82, Y:619375,82} ";"Královéhradecký"
"106122";"Skupina stromů";"Lípy v Kostelní Bříze";"02.05.2016";"vyhlášené";"Skupina vznikla sloučením stromů "Lípy u Vondrů" a "Lípa v Kostelní Bříze". Obvod kmenů 273 cm, 310 cm, 527 cm, 600 cm, 731cm.";"{X:, Y:} ";"Karlovarský"
"106123";"Jednotlivý strom";"Buk lesní červenolistý";"26.05.2016";"ze zákona";"Strom je součástí zeleně v ulici Komenského, před ním je pomník Boženy Němcové.";"{X:1014747,39, Y:619172,67} ";"Královéhradecký"
"106124";"Jednotlivý strom";"Myšlínský klen";"11.06.2016";"vyhlášené";"V obci na zalesněném svahu vpravo od cesty k hospodářským budovám bývalého statku, nedaleko Žižkova dubu";"{X:1062746,20, Y:722333,39} ";"Středočeský"
"106125";"Jednotlivý strom";"Zbyškův strom";"11.05.2016";"vyhlášené";"V obci u čp. 59";"{X:986022,69, Y:762590,28} ";"Ústecký"
"106126";"Jednotlivý strom";"Dub letní u cihelny";"27.02.2015";"vyhlášené";"Na travnaté ploše západně od obce za solární elektrárnou v lokalitě V cihelně";"{X:953810,50, Y:717891,13} ";"Ústecký"
"106127";"Skupina stromů";"Kudláčovy platany";"10.07.2015";"vyhlášené";"Na travnaté ploše mezi objekty nemocnice";"{X:1181599,35, Y:538468,89} {X:1181605,18, Y:538476,32} ";"Zlínský"
"106128";"Jednotlivý strom";"Zvoník";"01.06.2016";"vyhlášené";"V zámeckém parku";"{X:1057623,80, Y:732523,07} ";"Středočeský"
"106129";"Jednotlivý strom";"Čtyřkmen";"01.06.2016";"vyhlášené";"V zámeckém parku";"{X:1057635,19, Y:732530,62} ";"Středočeský"
"106130";"Jednotlivý strom";"Dub letní v kat. území Násedlnice";"16.07.2016";"vyhlášené";"Na okraji lesního porostu sousedícího s polní kulturou v bažantnici jižně od obce Horky a osady Zájezdy";"{X:, Y:} ";"Středočeský"
"106131";"Jednotlivý strom";"Nuzarovská lípa";"08.04.2016";"ze zákona";"V lesním porostu v blízkosti zaniklé obce Nuzarov (Nimvorgut) ležící zhruba 1 km od zaniklé obce Valtířov při cestě z Nového Kramolína přes Vranovské sedlo do Nemanic";"{X:1093322,87, Y:872439,18} ";"Plzeňský"
"106132";"Jednotlivý strom";"Čepičkovo dub na Pile";"08.04.2016";"ze zákona";"V blízkosti lesní cesty cca 80 m severovýchodně od lokality Pila nacházející se cca 1,5 km západně od zaniklé obce Mýtnice, cca 0,5 km jižně od kopce Mlýnský vrch a cca 1 km severovýchodně od vrchu Skalka";"{X:1094951,31, Y:876750,16} ";"Plzeňský"
"106133";"Jednotlivý strom";"Telnický dub";"07.01.2015";"ze zákona";"Mezi obcemi Měnín a Telnice u Brna v blízkosti pěšiny využívané chodci a cyklisty v porostu lemující vodní tok Říčka";"{X:1173154,46, Y:592841,65} ";"Jihomoravský"
"106134";"Jednotlivý strom";"Buk v Žižkových sadech";"24.06.2016";"ze zákona";"V městském parku Žižkovy sady I v ulici Československé armády";"{X:1042174,93, Y:640936,97} ";"Královéhradecký"
